kode,nama_bahan,kategori,energi_kkal,protein_g,lemak_g,karbohidrat_g,serat_g,kalsium_mg,fosfor_mg,besi_mg,natrium_mg,vitc_mg,kelas_rekomendasi,label_kelas
JP011,"Yoghurt, Segar",Susu,52,3.3,2.5,4.0,0.0,120.0,90.0,0.1,40.0,0.0,3,Rendah_Kalori
KR001,"Kelapa Setengah Tua,  Daging, Segar",Lemak,180,4.0,15.0,10.0,2.4,8.0,55.0,1.3,4.0,4.0,2,Lemak_Tinggi
KR002,"Kelapa Tua, Daging,  Segar",Lemak,359,3.4,34.7,14.0,4.7,21.0,98.0,2.0,3.0,2.0,2,Lemak_Tinggi
KR003,Lemak Babi (Lard),Lemak,902,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Lemak_Tinggi
KR004,Lemak Babi (Bacon),Lemak,626,9.1,65.0,1.1,0.0,13.0,108.0,0.8,0.0,0.0,2,Lemak_Tinggi
KR005,Lemak Ikan,Lemak,372,12.0,29.4,14.4,0.0,20.0,230.0,32.7,60.0,0.0,2,Lemak_Tinggi
KR006,Lemak Kerbau (Lemak  Sapi),Lemak,818,1.5,90.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,2,Lemak_Tinggi
KR007,"Minyak Hiu, Hati",Lemak,902,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Lemak_Tinggi
KR008,Minyak Ikan,Lemak,902,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Lemak_Tinggi
KR009,Minyak Kacang Tanah,Lemak,902,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Lemak_Tinggi
KR010,Minyak Kedelai,Lemak,883,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Lemak_Tinggi
KR011,Minyak Kelapa,Lemak,870,1.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Lemak_Tinggi
KR012,Minyak Kelapa Sawit,Lemak,884,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Lemak_Tinggi
KR013,Minyak Wijen,Lemak,881,0.2,99.7,0.0,0.0,10.0,5.0,0.1,2.0,0.0,2,Lemak_Tinggi
KR014,Minyak Zaitun,Lemak,884,0.0,100.0,0.0,0.0,14.0,0.0,1.2,7.0,0.0,2,Lemak_Tinggi
KP001,Margarin,Lemak,720,0.6,81.0,0.4,0.0,20.0,16.0,0.0,760.0,0.0,2,Lemak_Tinggi
KP002,Mentega,Lemak,742,0.5,81.6,1.4,0.0,15.0,16.0,1.1,653.0,0.0,2,Lemak_Tinggi
KP003,Santan (Dengan Air),Lemak,122,2.0,10.0,7.6,1.4,25.0,30.0,0.1,9.0,2.0,2,Lemak_Tinggi
KP004,Santan Murni,Lemak,324,4.2,34.3,5.6,0.0,14.0,45.0,1.9,18.0,2.0,2,Lemak_Tinggi
MP001,"Coklat Manis, Batang","Gula, Sirup",527,2.0,29.8,62.7,6.5,63.0,287.0,2.8,6.0,0.0,2,Lemak_Tinggi
MP002,"Coklat Pahit,Batang","Gula, Sirup",615,5.5,42.6,29.2,10.8,98.0,446.0,4.4,20.0,0.0,2,Lemak_Tinggi
MP003,"Coklat Susu, Batang","Gula, Sirup",565,9.0,35.0,53.6,3.4,200.0,200.0,2.0,100.0,0.0,2,Lemak_Tinggi
MP004,Coklat Bubuk,"Gula, Sirup",311,8.0,4.0,48.9,32.6,125.0,715.0,11.6,0.0,0.0,1,Karbo_Kompleks
MP005,Gula Aren,"Gula, Sirup",368,0.0,0.0,92.0,0.0,75.0,35.0,3.0,15.0,0.0,1,Karbo_Kompleks
MP006,Gula Kelapa,"Gula, Sirup",386,3.0,10.0,76.0,0.0,76.0,37.0,2.6,2.0,0.0,1,Karbo_Kompleks
MP007,Gula Putih,"Gula, Sirup",394,0.0,0.0,94.0,0.0,5.0,1.0,0.1,1.0,0.0,1,Karbo_Kompleks
MP008,"Jam, Selai","Gula, Sirup",239,0.5,0.6,64.5,1.0,20.0,20.0,1.0,30.0,0.0,1,Karbo_Kompleks
MP009,Kopi Bubuk Instant,"Gula, Sirup",129,12.3,0.5,35.0,0.0,179.0,383.0,5.6,72.0,0.0,0,Tinggi_Protein_Rendah_Lemak
MP010,Madu,"Gula, Sirup",294,0.3,0.0,79.5,0.2,5.0,16.0,0.9,6.0,4.0,1,Karbo_Kompleks
MP011,Markisa Squash,"Gula, Sirup",217,2.5,1.0,49.6,0.0,6.0,83.0,0.6,14.0,14.0,1,Karbo_Kompleks
MP012,"Markisa Squash, Bd","Gula, Sirup",104,1.2,0.5,23.7,0.0,1.0,88.0,0.5,40.0,12.0,3,Rendah_Kalori
MP013,Melase,"Gula, Sirup",276,0.0,0.1,71.0,0.0,6.0,83.0,0.6,14.0,0.0,1,Karbo_Kompleks
MP014,Sirup,"Gula, Sirup",213,0.0,0.0,55.0,0.0,0.0,0.0,0.0,3.0,0.0,1,Karbo_Kompleks
MP015,Sirup Pirous,"Gula, Sirup",228,0.2,0.4,55.9,0.0,470.0,93.0,29.5,3.0,8.0,1,Karbo_Kompleks
MP016,Teh Hijau Daun Kering,"Gula, Sirup",300,28.3,4.8,53.6,9.6,245.0,415.0,18.9,60.0,0.0,0,Tinggi_Protein_Rendah_Lemak
MP017,Teh Hitam Daun Kering,"Gula, Sirup",293,24.5,2.8,58.8,8.7,327.0,313.0,24.3,50.0,9.0,0,Tinggi_Protein_Rendah_Lemak
MP018,Teh Melati Daun  Kering,"Gula, Sirup",299,24.1,3.5,59.0,9.7,320.0,185.0,31.6,70.0,85.0,0,Tinggi_Protein_Rendah_Lemak
NR001,"Asam Arang Coklat,  Segar",Bumbu,130,0.5,1.1,30.9,1.5,79.0,113.0,4.3,13.0,0.0,1,Karbo_Kompleks
NR002,"Asam Arang Merah,  Segar",Bumbu,99,0.8,1.6,20.3,2.8,69.0,300.0,4.6,2.0,0.0,3,Rendah_Kalori
NR003,"Asan Kandis, Kering",Bumbu,261,0.9,1.6,63.3,5.0,192.0,657.0,4.4,26.0,0.0,1,Karbo_Kompleks
NR004,"Asam Kandis, Segar",Bumbu,75,0.2,1.1,16.1,3.4,63.0,139.0,2.5,93.0,0.0,3,Rendah_Kalori
NR005,"Asam Masak Pohon,  Segar",Bumbu,267,2.8,0.6,62.5,1.2,74.0,113.0,0.6,9.0,2.0,1,Karbo_Kompleks
NR006,"Asam Payak, Segar",Bumbu,135,0.8,0.4,32.1,10.0,60.0,39.0,5.7,0.0,0.0,1,Karbo_Kompleks
NR007,"Bawang Merah, Segar",Bumbu,46,1.5,0.3,9.2,1.7,36.0,40.0,0.8,7.0,2.0,3,Rendah_Kalori
NR008,"Bawang Putih, Segar",Bumbu,112,4.5,0.2,23.1,0.6,42.0,134.0,1.0,46.0,15.0,3,Rendah_Kalori
NR009,"Boros Kunci, Segar",Bumbu,40,1.0,0.8,7.2,1.0,50.0,50.0,2.0,33.0,50.0,3,Rendah_Kalori
NR010,"Boros Laja (Lengkuas),  Segar",Bumbu,26,1.0,0.3,4.7,1.1,50.0,50.0,2.0,24.0,50.0,3,Rendah_Kalori
NR011,"Cabai Gembor Merah,  Segar",Bumbu,38,1.6,0.8,6.3,1.6,49.0,41.0,1.1,7.0,16.0,3,Rendah_Kalori
NR012,"Cabai Hijau, Segar",Bumbu,26,0.7,0.3,5.2,2.6,14.0,23.0,0.4,7.0,84.0,3,Rendah_Kalori
NR013,"Cabai Merah, Kering",Bumbu,367,15.9,6.2,61.8,26.9,160.0,370.0,2.3,25.0,50.0,1,Karbo_Kompleks
NR014,"Cabai Merah, Segar",Bumbu,36,1.0,0.3,7.3,1.4,29.0,24.0,0.5,23.0,18.0,3,Rendah_Kalori
NR015,"Cabai Rawit, Segar",Bumbu,120,4.7,2.4,19.9,15.2,45.0,85.0,2.5,34.0,70.0,3,Rendah_Kalori
NR016,"Cengkeh, Kering",Bumbu,330,5.2,8.9,57.4,10.0,740.0,100.0,4.9,282.0,0.0,1,Karbo_Kompleks
NR017,"Daun Salam, Bubuk",Bumbu,301,14.2,10.9,49.0,9.4,86.0,250.0,44.1,180.0,0.0,1,Karbo_Kompleks
NR018,"Jahe, Segar",Bumbu,51,1.5,1.0,10.1,12.0,21.0,39.0,1.6,12.0,4.0,3,Rendah_Kalori
NR019,Kemiri,Bumbu,675,19.0,63.0,8.0,3.0,80.0,200.0,2.0,25.0,0.0,2,Lemak_Tinggi
NR020,"Ketumbar, Kering",Bumbu,418,14.1,16.1,54.2,12.3,630.0,370.0,17.9,91.0,0.0,1,Karbo_Kompleks
NR021,Kluwek,Bumbu,310,10.0,24.0,13.5,0.0,40.0,100.0,2.0,0.0,30.0,2,Lemak_Tinggi
NR022,"Kunyit, Segar",Bumbu,69,2.0,2.7,9.1,0.6,24.0,78.0,3.3,6.0,1.0,3,Rendah_Kalori
NR023,"Merica, Kering",Bumbu,365,11.5,6.8,64.4,1.0,460.0,200.0,16.4,4.0,0.0,1,Karbo_Kompleks
NR024,"Pala, Biji, Kering",Bumbu,518,7.5,36.4,40.1,3.5,120.0,240.0,4.6,2.0,0.0,2,Lemak_Tinggi
NP001,Balichong,Bumbu,152,13.2,0.8,22.9,1.5,380.0,210.0,2.9,120.0,0.0,0,Tinggi_Protein_Rendah_Lemak
NP002,Bekasam,Bumbu,116,11.9,4.9,6.1,3.5,704.0,757.0,7.5,711.0,0.0,0,Tinggi_Protein_Rendah_Lemak
NP003,Bekasang,Bumbu,78,11.4,2.0,3.6,0.4,54.0,97.0,2.6,4016.0,0.0,0,Tinggi_Protein_Rendah_Lemak
NP004,Cuka,Bumbu,21,0.1,0.1,5.0,0.0,7.0,10.0,0.5,21.0,0.0,3,Rendah_Kalori
NP005,Kecap,Bumbu,71,5.7,1.3,9.0,0.0,123.0,96.0,5.7,1114.0,0.0,3,Rendah_Kalori
NP006,Petis Ikan,Bumbu,165,20.0,0.2,20.8,0.0,37.0,36.0,2.8,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
NP007,Petis Udang Kering,Bumbu,345,23.8,1.4,59.3,0.0,221.0,397.0,3.8,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
NP008,Petis Udang Pasta,Bumbu,220,15.0,0.9,38.0,2.3,37.0,36.0,2.8,7981.0,0.0,0,Tinggi_Protein_Rendah_Lemak
NP009,Saos Tomat,Bumbu,110,2.0,0.4,24.5,0.9,12.0,18.0,0.8,890.0,11.0,3,Rendah_Kalori
NP010,Tempoya,Bumbu,110,1.7,1.3,21.9,2.6,190.0,45.0,2.9,597.0,0.0,3,Rendah_Kalori
NP011,Terasi,Bumbu,155,22.3,2.9,9.9,2.7,3812.0,726.0,78.5,1664.0,0.0,0,Tinggi_Protein_Rendah_Lemak
NP012,Terasi Dobo,Bumbu,191,33.1,3.6,6.6,1.6,2250.0,1130.0,22.9,650.0,0.0,0,Tinggi_Protein_Rendah_Lemak
NP013,Terasi Merah,Bumbu,174,30.0,3.5,5.6,2.2,100.0,150.0,3.1,7850.0,0.0,0,Tinggi_Protein_Rendah_Lemak
QR001,"Kelapa Muda, Air,  Segar",Minuman,17,0.2,0.1,3.8,0.0,15.0,8.0,0.2,1.0,1.0,3,Rendah_Kalori
